Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,0.267587,0.268119,0.265659,0.267559,0.267559,0
2021-03-02,0.265922,0.266311,0.264323,0.266071,0.266071,0
2021-03-03,0.266553,0.267080,0.264821,0.266588,0.266588,0
2021-03-04,0.265301,0.265653,0.263861,0.265205,0.265205,0
2021-03-05,0.262473,0.262488,0.259038,0.262443,0.262443,0
2021-03-08,0.260159,0.260478,0.257638,0.260173,0.260173,0
2021-03-09,0.257915,0.260269,0.257453,0.258005,0.258005,0
2021-03-10,0.260550,0.261138,0.259488,0.260558,0.260558,0
2021-03-11,0.260634,0.262447,0.260359,0.260706,0.260706,0
2021-03-12,0.261510,0.261691,0.259464,0.261658,0.261658,0
2021-03-15,0.261035,0.261363,0.259486,0.261003,0.261003,0
2021-03-16,0.259963,0.260376,0.258710,0.259943,0.259943,0
2021-03-17,0.259235,0.259356,0.257600,0.259229,0.259229,0
2021-03-18,0.260651,0.260946,0.257473,0.260696,0.260696,0
2021-03-19,0.258096,0.258719,0.257088,0.258151,0.258151,0
2021-03-22,0.257162,0.259842,0.256920,0.257184,0.257184,0
2021-03-23,0.259936,0.260078,0.256908,0.259896,0.259896,0
2021-03-24,0.256407,0.256654,0.255025,0.256371,0.256371,0
2021-03-25,0.255454,0.255807,0.253460,0.255454,0.255454,0
2021-03-26,0.254356,0.254861,0.253227,0.254259,0.254259,0
2021-03-29,0.254478,0.254699,0.251835,0.254459,0.254459,0
2021-03-30,0.252461,0.253143,0.251494,0.252276,0.252276,0
2021-03-31,0.251896,0.254039,0.251117,0.251934,0.251934,0
2021-04-01,0.253556,0.256766,0.252857,0.253447,0.253447,0
2021-04-02,0.256813,0.257400,0.255180,0.256788,0.256788,0
2021-04-05,0.255618,0.257911,0.254936,0.255684,0.255684,0
2021-04-06,0.257480,0.258171,0.256243,0.257542,0.257542,0
2021-04-07,0.258800,0.261165,0.258104,0.258873,0.258873,0
2021-04-08,0.259698,0.262385,0.259459,0.259779,0.259779,0
2021-04-09,0.262426,0.262881,0.260730,0.262426,0.262426,0
2021-04-12,0.262709,0.263578,0.261969,0.262778,0.262778,0
2021-04-13,0.263091,0.263091,0.260325,0.263026,0.263026,0
2021-04-14,0.262075,0.263449,0.261911,0.261965,0.261965,0
2021-04-15,0.263202,0.263692,0.262380,0.263262,0.263262,0
2021-04-16,0.263058,0.264257,0.262509,0.263131,0.263131,0
2021-04-19,0.263669,0.265245,0.262854,0.263734,0.263734,0
2021-04-20,0.264720,0.265470,0.264391,0.264852,0.264852,0
2021-04-21,0.264529,0.264908,0.263058,0.264592,0.264592,0
2021-04-22,0.264389,0.265062,0.263051,0.264291,0.264291,0
2021-04-23,0.263358,0.264999,0.263135,0.263296,0.263296,0
2021-04-26,0.265652,0.266312,0.264644,0.265654,0.265654,0
2021-04-27,0.264996,0.265308,0.264119,0.265231,0.265231,0
2021-04-28,0.264648,0.264690,0.262775,0.264781,0.264781,0
2021-04-29,0.265880,0.266060,0.264273,0.265359,0.265359,0
2021-04-30,0.265544,0.266122,0.263794,0.265567,0.265567,0
2021-05-03,0.263823,0.265943,0.263677,0.264012,0.264012,0
2021-05-04,0.265575,0.265752,0.263210,0.265724,0.265724,0
2021-05-05,0.263977,0.264410,0.261771,0.263909,0.263909,0
2021-05-06,0.262553,0.263964,0.261963,0.262546,0.262546,0
2021-05-07,0.264060,0.267337,0.263251,0.264089,0.264089,0
2021-05-10,0.267386,0.267530,0.265777,0.267430,0.267430,0
2021-05-11,0.266598,0.267881,0.265477,0.266361,0.266361,0
2021-05-12,0.267831,0.267831,0.265554,0.267738,0.267738,0
2021-05-13,0.265296,0.267637,0.265087,0.265463,0.265463,0
2021-05-14,0.267011,0.268694,0.266725,0.266994,0.266994,0
2021-05-17,0.268441,0.268955,0.267287,0.268514,0.268514,0
2021-05-18,0.268694,0.270636,0.268485,0.268546,0.268546,0
2021-05-19,0.270428,0.271054,0.269426,0.270387,0.270387,0
2021-05-20,0.269266,0.272324,0.269048,0.269040,0.269040,0
2021-05-21,0.272004,0.272613,0.270698,0.271983,0.271983,0
2021-05-24,0.271172,0.272978,0.270975,0.271201,0.271201,0
2021-05-25,0.272747,0.273913,0.272535,0.272589,0.272589,0
2021-05-26,0.273501,0.273965,0.271354,0.273375,0.273375,0
2021-05-27,0.270949,0.272636,0.270585,0.271017,0.271017,0
2021-05-28,0.271569,0.272450,0.270576,0.271806,0.271806,0
2021-05-31,0.271994,0.273269,0.271592,0.271998,0.271998,0
2021-06-01,0.273205,0.274861,0.272796,0.273182,0.273182,0
2021-06-02,0.273963,0.274363,0.272141,0.274029,0.274029,0
2021-06-03,0.274088,0.274318,0.271542,0.274054,0.274054,0
2021-06-04,0.272072,0.273224,0.270722,0.272153,0.272153,0
2021-06-07,0.273127,0.273679,0.272105,0.273204,0.273204,0
2021-06-08,0.273194,0.273373,0.272229,0.273179,0.273179,0
2021-06-09,0.272851,0.274115,0.272313,0.272836,0.272836,0
2021-06-10,0.272428,0.273052,0.271150,0.272264,0.272264,0
2021-06-11,0.272552,0.273008,0.269338,0.272680,0.272680,0
2021-06-14,0.269302,0.270073,0.268276,0.269292,0.269292,0
2021-06-15,0.268305,0.269005,0.267406,0.268500,0.268500,0
2021-06-16,0.268430,0.269222,0.267639,0.268075,0.268075,0
2021-06-17,0.265062,0.265562,0.261600,0.265148,0.265148,0
2021-06-18,0.261458,0.262495,0.260167,0.261452,0.261452,0
2021-06-21,0.260849,0.263338,0.260362,0.260879,0.260879,0
2021-06-22,0.263144,0.263755,0.261952,0.263196,0.263196,0
2021-06-23,0.264443,0.264901,0.263821,0.264541,0.264541,0
2021-06-24,0.263525,0.264487,0.263111,0.263531,0.263531,0
2021-06-25,0.264138,0.265435,0.264020,0.264063,0.264063,0
2021-06-28,0.264760,0.265449,0.264033,0.264729,0.264729,0
2021-06-29,0.265041,0.265336,0.262975,0.265050,0.265050,0
2021-06-30,0.263373,0.264103,0.262077,0.263428,0.263428,0
2021-07-01,0.262197,0.263741,0.261784,0.262245,0.262245,0
2021-07-02,0.262571,0.262633,0.260997,0.262418,0.262418,0
2021-07-05,0.262840,0.263866,0.262664,0.262971,0.262971,0
2021-07-06,0.263613,0.264669,0.261984,0.263626,0.263626,0
2021-07-07,0.261945,0.262522,0.259799,0.261972,0.261972,0
2021-07-08,0.261049,0.261543,0.259714,0.260173,0.260173,0
2021-07-09,0.261129,0.261397,0.260144,0.261131,0.261131,0
2021-07-12,0.261397,0.261724,0.259835,0.261370,0.261370,0
2021-07-13,0.260845,0.261069,0.257929,0.260703,0.260703,0
2021-07-14,0.257325,0.258967,0.256656,0.257361,0.257361,0
2021-07-15,0.259255,0.259390,0.257900,0.259255,0.259255,0
2021-07-16,0.258102,0.258365,0.257138,0.258075,0.258075,0
2021-07-19,0.257696,0.257971,0.256374,0.257852,0.257852,0
2021-07-20,0.256687,0.257188,0.255662,0.256766,0.256766,0
2021-07-21,0.256545,0.257460,0.255551,0.256597,0.256597,0
2021-07-22,0.257756,0.259518,0.257390,0.257759,0.257759,0
2021-07-23,0.258036,0.258485,0.257062,0.258056,0.258056,0
2021-07-26,0.257314,0.257597,0.256371,0.257294,0.257294,0
2021-07-27,0.257195,0.258025,0.255972,0.257248,0.257248,0
2021-07-28,0.257228,0.257805,0.256398,0.257188,0.257188,0
2021-07-29,0.257832,0.260078,0.257664,0.257978,0.257978,0
2021-07-30,0.260296,0.261124,0.259675,0.260375,0.260375,0
2021-08-02,0.259911,0.261288,0.259713,0.260058,0.260058,0
2021-08-03,0.260537,0.261513,0.260392,0.260561,0.260561,0
2021-08-04,0.260786,0.262478,0.260150,0.260832,0.260832,0
2021-08-05,0.260695,0.261083,0.259528,0.260688,0.260688,0
2021-08-06,0.260306,0.260512,0.257204,0.260352,0.260352,0
2021-08-09,0.256977,0.258111,0.256687,0.257017,0.257017,0
2021-08-10,0.257387,0.257679,0.255867,0.257223,0.257223,0
2021-08-11,0.256120,0.256825,0.255057,0.256279,0.256279,0
2021-08-12,0.256476,0.256846,0.255571,0.256512,0.256512,0
2021-08-13,0.256719,0.258732,0.256504,0.256710,0.256710,0
2021-08-16,0.258436,0.258732,0.257742,0.258402,0.258402,0
2021-08-17,0.258398,0.258565,0.256557,0.258545,0.258545,0
2021-08-18,0.256931,0.257566,0.256548,0.256799,0.256799,0
2021-08-19,0.257043,0.257056,0.254520,0.257063,0.257063,0
2021-08-20,0.254921,0.255423,0.254168,0.255017,0.255017,0
2021-08-23,0.255779,0.256417,0.255290,0.255683,0.255683,0
2021-08-24,0.256347,0.257447,0.255843,0.256341,0.256341,0
2021-08-25,0.257058,0.257599,0.256184,0.257155,0.257155,0
2021-08-26,0.257391,0.257958,0.256738,0.257559,0.257559,0
2021-08-27,0.257017,0.258038,0.256394,0.257162,0.257162,0
2021-08-30,0.258104,0.259034,0.257679,0.258111,0.258111,0
2021-08-31,0.258876,0.262151,0.258819,0.258893,0.258893,0
2021-09-01,0.261322,0.263595,0.260563,0.261213,0.261213,0
2021-09-02,0.262729,0.263359,0.262327,0.262751,0.262751,0
2021-09-03,0.263239,0.264110,0.262888,0.263351,0.263351,0
2021-09-06,0.263713,0.263901,0.262113,0.263713,0.263713,0
2021-09-07,0.262578,0.263082,0.262093,0.262601,0.262601,0
2021-09-08,0.262536,0.262895,0.261363,0.262529,0.262529,0
2021-09-09,0.261616,0.262055,0.259802,0.261856,0.261856,0
2021-09-10,0.260379,0.260933,0.259983,0.260362,0.260362,0
2021-09-13,0.260023,0.260146,0.258794,0.260060,0.260060,0
2021-09-14,0.259902,0.260498,0.259074,0.259855,0.259855,0
2021-09-15,0.259296,0.260356,0.258829,0.259481,0.259481,0
2021-09-16,0.259424,0.259424,0.256521,0.259128,0.259128,0
2021-09-17,0.257336,0.257739,0.255656,0.257338,0.257338,0
2021-09-20,0.255656,0.255761,0.254389,0.255689,0.255689,0
2021-09-21,0.254701,0.255330,0.253404,0.254706,0.254706,0
2021-09-22,0.253839,0.254343,0.253083,0.253884,0.253884,0
2021-09-23,0.253076,0.255232,0.252850,0.253083,0.253083,0
2021-09-24,0.254894,0.255122,0.253946,0.254706,0.254706,0
2021-09-27,0.254511,0.255180,0.254320,0.254600,0.254600,0
2021-09-28,0.254393,0.254771,0.251705,0.254537,0.254537,0
2021-09-29,0.252321,0.252691,0.250463,0.252158,0.252158,0
2021-09-30,0.250550,0.252742,0.249088,0.250560,0.250560,0
2021-10-01,0.251484,0.253678,0.250849,0.251389,0.251389,0
2021-10-04,0.253620,0.255089,0.252722,0.253659,0.253659,0
2021-10-05,0.253197,0.253494,0.251316,0.253113,0.253113,0
2021-10-06,0.251899,0.253892,0.249670,0.251944,0.251944,0
2021-10-07,0.254227,0.254790,0.252430,0.254227,0.254227,0
2021-10-08,0.252103,0.252283,0.250144,0.252118,0.252118,0
2021-10-11,0.251294,0.252736,0.250307,0.251313,0.251313,0
2021-10-12,null,null,null,null,null,null
2021-10-13,0.251680,0.253235,0.251546,0.251699,0.251699,0
2021-10-14,0.253596,0.254472,0.253147,0.253623,0.253623,0
2021-10-15,0.253443,0.254790,0.253278,0.253470,0.253470,0
